timestamp,x,y,z
00:40.0,168,1028,60
00:40.1,168,1032,64
00:40.2,168,1032,60
00:40.3,172,1028,80
00:40.4,180,1032,60
00:40.5,176,1036,60
00:40.7,172,1028,64
00:40.8,176,1032,60
00:40.9,172,1028,68
00:41.0,176,1036,68
00:41.1,176,1040,72
00:41.2,176,1032,60
00:41.3,176,1032,72
00:41.4,172,1032,60
00:41.5,180,1036,64
00:41.6,172,1036,64
00:41.7,176,1036,60
00:41.8,176,1032,72
00:41.9,176,1032,60
00:42.0,176,1028,56
00:42.1,172,1032,64
00:42.2,176,1032,64
00:42.3,172,1032,64
00:42.4,172,1032,72
00:42.5,172,1028,56
00:42.6,176,1036,56
00:42.7,172,1032,68
00:42.8,172,1032,60
00:42.9,172,1032,64
00:43.0,172,1032,68
00:43.1,176,1036,60
00:43.2,172,1032,64
00:43.3,168,1032,64
00:43.4,168,1028,68
00:43.5,176,1028,72
00:43.6,168,1036,52
00:43.7,168,1036,68
00:43.8,172,1036,68
00:43.9,176,1036,52
00:44.0,176,1024,84
00:44.1,176,1028,64
00:44.2,180,1032,52
00:44.3,176,1028,64
00:44.4,180,1028,60
00:44.5,180,1040,56
00:44.6,180,1024,52
00:44.7,168,1028,68
00:44.8,172,1036,52
00:45.0,180,1032,52
00:45.1,188,1032,56
00:45.2,188,1032,52
00:45.3,188,1032,72
00:45.4,176,1036,64
00:45.5,180,1032,72
00:45.6,180,1036,56
00:45.7,176,1032,56
00:45.8,172,1032,68
00:45.9,172,1032,56
00:46.0,184,1036,68
00:46.1,184,1032,76
00:46.2,180,1032,64
00:46.3,180,1032,56
00:46.4,180,1028,60
00:46.5,180,1032,72
00:46.6,176,1036,68
00:46.7,176,1032,72
00:46.8,176,1036,64
00:46.9,176,1032,52
00:47.0,172,1036,68
00:47.1,176,1036,60
00:47.2,184,1032,64
00:47.3,180,1028,64
00:47.4,176,1028,72
00:47.5,168,1028,48
00:47.6,164,1036,68
00:47.7,164,1036,72
00:47.8,160,1032,72
00:47.9,156,1036,68
00:48.0,156,1036,68
00:48.1,156,1036,64
00:48.2,152,1032,56
00:48.3,156,1036,56
00:48.4,152,1036,64
00:48.5,152,1044,64
00:48.6,148,1040,64
00:48.7,156,1028,84
00:48.8,152,1040,56
00:48.9,152,1040,64
00:49.0,152,1032,76
00:49.1,148,1032,64
00:49.2,148,1036,72
00:49.4,152,1032,68
00:49.5,148,1032,64
00:49.6,144,1040,64
00:49.7,144,1044,64
00:49.8,148,1036,52
00:49.9,144,1032,60
00:50.0,144,1032,68
00:50.1,148,1028,64
00:50.2,144,1032,72
00:50.3,148,1032,64
00:50.4,148,1032,64
00:50.5,148,1036,60
00:50.6,144,1036,56
00:50.7,152,1040,68
00:50.8,148,1036,64
00:50.9,148,1032,64
00:51.0,152,1032,68
00:51.1,152,1036,60
00:51.2,148,1036,60
00:51.3,152,1036,64
00:51.4,152,1036,60
00:51.5,152,1036,64
00:51.6,144,1036,60
00:51.7,132,1036,72
00:51.8,140,1040,72
00:51.9,144,1044,60
00:52.0,128,1040,60
00:52.1,132,1044,60
00:52.2,144,1040,52
00:52.3,144,1040,56
00:52.4,136,1044,44
00:52.5,140,1040,48
00:52.6,144,1032,52
00:52.7,140,1044,48
00:52.8,164,1020,68
00:52.9,156,1028,52
00:53.0,148,1032,48
00:53.1,144,1040,56
00:53.2,156,1032,80
00:53.3,160,1024,64
00:53.4,172,1036,68
00:53.5,188,1032,52
00:53.7,192,1020,44
00:53.8,200,1020,56
00:53.9,220,1028,56
00:54.0,220,1032,64
00:54.1,224,1028,-4
00:54.2,208,1036,-4
00:54.3,220,1016,0
00:54.4,188,1012,8
00:54.5,204,1036,48
00:54.6,200,1008,80
00:54.7,200,960,132
00:54.8,204,924,184
00:54.9,112,980,72
00:55.0,20,1068,68
00:55.1,-24,1060,148
00:55.2,-92,1128,96
00:55.3,-148,1120,40
00:55.4,-160,1080,36
00:55.5,-164,1028,36
00:55.6,-140,1016,40
00:55.7,-140,1040,60
00:55.8,-144,1040,56
00:55.9,-152,1036,60
00:56.0,-144,1032,68
00:56.1,-136,1028,56
00:56.2,-144,1024,64
00:56.3,-144,1028,44
00:56.4,-140,1032,40
00:56.5,-144,1024,64
00:56.6,-140,1032,56
00:56.7,-144,1028,60
00:56.8,-144,1028,52
00:56.9,-148,1024,72
00:57.0,-148,1028,68
00:57.1,-148,1028,52
00:57.2,-148,1028,60
00:57.3,-144,1024,60
00:57.4,-148,1028,60
00:57.5,-148,1028,64
00:57.6,-144,1028,56
00:57.7,-144,1028,64
00:57.8,-140,1028,60
00:57.9,-140,1020,68
00:58.1,-148,1028,72
00:58.2,-160,1032,64
00:58.3,-168,1032,64
00:58.4,-160,1032,72
00:58.5,-152,1016,80
00:58.6,-140,1016,100
00:58.7,-128,1016,100
00:58.8,-136,1012,96
00:58.9,-136,1028,76
00:59.0,-140,1028,80
00:59.1,-136,1020,84
00:59.2,-140,1020,84
00:59.3,-136,1020,92
00:59.4,-140,1024,80
00:59.5,-136,1032,76
00:59.6,-132,1024,88
00:59.7,-132,1020,96
00:59.8,-132,1020,88
00:59.9,-132,1024,88
01:00.0,-136,1020,100
01:00.1,-132,1028,68
01:00.2,-132,1032,84
01:00.3,-136,1024,64
01:00.4,-132,1024,68
01:00.5,-128,1028,72
01:00.6,-128,1028,72
01:00.7,-128,1028,60
01:00.8,-124,1024,60
01:00.9,-124,1032,64
01:01.0,-120,1028,60
01:01.1,-116,1028,60
01:01.2,-124,1024,56
01:01.3,-112,1032,44
01:01.4,-104,1040,40
01:01.5,-112,1048,36
01:01.6,-124,1060,60
01:01.7,-124,1036,40
01:01.8,-104,1036,36
01:01.9,-92,1036,32
01:02.0,-124,1012,28
01:02.1,-124,976,80
01:02.2,-124,1008,16
01:02.4,-72,1016,16
01:02.5,-112,1036,-128
01:02.6,-136,1016,-88
01:02.7,-140,1024,-24
01:02.8,-164,1040,-48
01:02.9,-188,1052,-60
01:03.0,-220,1048,-20
01:03.1,-212,1028,-36
01:03.2,-208,1012,-24
01:03.3,-188,1012,-28
01:03.4,-184,1020,-36
01:03.5,-184,1028,-32
01:03.6,-184,1028,-20
01:03.7,-188,1020,-12
01:03.8,-192,1020,-24
01:03.9,-208,1024,-24
01:04.0,-212,1024,-36
01:04.1,-208,1028,-24
01:04.2,-192,1032,-28
01:04.3,-176,1040,-16
01:04.4,-176,1036,-4
01:04.5,-144,1028,16
01:04.6,-116,1032,28
01:04.7,-80,1036,-8
01:04.8,-48,1052,-24
01:04.9,-28,1052,-4
01:05.0,-12,1020,40
01:05.1,0,1016,36
01:05.2,4,1032,20
01:05.3,12,1032,28
01:05.4,8,1032,44
01:05.5,8,1032,48
01:05.6,8,1044,32
01:05.7,-4,1044,32
01:05.8,-8,1044,36
01:05.9,-8,1044,36
01:06.0,-12,1040,52
01:06.1,-12,1044,36
01:06.2,-12,1044,52
01:06.3,-12,1040,44
01:06.4,-12,1044,36
01:06.5,-12,1044,56
01:06.6,-16,1044,48
01:06.8,-16,1040,48
01:06.9,-16,1040,48
01:07.0,-12,1044,52
01:07.1,-16,1044,40
01:07.2,-24,1040,52
01:07.3,-20,1040,52
01:07.4,-16,1040,36
01:07.5,-20,1040,44
01:07.6,-24,1040,44
01:07.7,-24,1044,32
01:07.8,-20,1044,40
01:07.9,-24,1044,44
01:08.0,-32,1036,48
01:08.1,-32,1044,48
01:08.2,-44,1040,36
01:08.3,-44,1036,44
01:08.4,-40,1040,16
01:08.5,-16,1040,52
01:08.6,-40,1024,64
01:08.7,-36,1024,36
01:08.8,-48,1028,72
01:08.9,-28,1032,100
01:09.0,-20,1044,80
01:09.1,-20,1044,104
01:09.2,-40,1036,60
01:09.3,-52,1040,32
01:09.4,-60,1068,20
01:09.5,-8,1072,12
01:09.6,36,1044,116
01:09.7,44,1024,104
01:09.8,44,1016,100
01:09.9,44,1024,-16
01:10.0,-24,1008,-44
01:10.1,-20,1056,4
01:10.2,-16,1076,136
01:10.3,-20,1072,116
01:10.4,-12,1044,-28
01:10.5,0,1044,-28
01:10.6,0,1044,-40
01:10.7,4,1048,0
01:10.8,20,1036,48
01:10.9,40,1032,72
01:11.1,56,1028,64
01:11.2,56,1028,60
01:11.3,56,1040,56
01:11.4,56,1040,68
01:11.5,56,1032,64
01:11.6,56,1024,48
01:11.7,68,1060,80
01:11.8,60,1056,72
01:11.9,72,1040,80
01:12.0,64,1032,40
01:12.1,68,1028,56
01:12.2,36,1040,60
01:12.3,32,1076,64
01:12.4,24,1064,112
01:12.5,44,1048,88
01:12.6,64,1040,84
01:12.7,88,1040,24
01:12.8,104,1024,64
01:12.9,108,1020,52
01:13.0,116,1024,44
01:13.1,112,1032,52
01:13.2,96,1036,36
01:13.3,84,1028,48
01:13.4,88,1032,60
01:13.5,116,1040,52
01:13.6,96,1036,32
01:13.7,92,1044,28
01:13.8,96,1044,72
01:13.9,96,1040,60
01:14.0,92,1044,56
01:14.1,92,1044,48
01:14.2,92,1036,56
01:14.3,92,1044,60
01:14.4,92,1044,60
01:14.5,84,1044,40
01:14.6,84,1044,48
01:14.7,84,1032,44
01:14.8,68,1028,36
01:14.9,64,1028,84
01:15.0,52,1000,108
01:15.1,48,980,120
01:15.2,40,968,56
01:15.3,-20,1064,28
01:15.5,-136,1112,36
01:15.6,-160,1096,92
01:15.7,-216,1060,12
01:15.8,-268,1140,-112
01:15.9,-228,1064,44
01:16.0,-188,1016,-32
01:16.1,-164,960,-40
01:16.2,-132,976,0
01:16.3,-120,1020,-28
01:16.4,-72,1056,24
01:16.5,-44,1044,-20
01:16.6,-84,1052,76
01:16.7,-72,1040,-20
01:16.8,-20,976,28
01:16.9,-12,952,4
01:17.0,4,1000,128
01:17.1,-36,1060,248
01:17.2,-8,1036,116
01:17.3,52,1104,-32
01:17.4,-88,1184,-28
01:17.5,-124,1072,56
01:17.6,-112,1036,-20
01:17.7,-64,984,32
01:17.8,-68,996,116
01:17.9,-104,1048,24
01:18.0,-92,1084,-76
01:18.1,16,1108,-104
01:18.2,112,1072,156
01:18.3,24,1004,80
01:18.4,48,944,112
01:18.5,-96,1044,-64
01:18.6,-136,1088,152
01:18.7,-108,948,184
01:18.8,48,1000,172
01:18.9,-28,1144,96
01:19.0,-136,1104,-164
01:19.1,-100,1040,-48
01:19.2,-20,940,8
01:19.3,-52,988,-84
01:19.4,-128,1060,-84
01:19.5,-64,1028,-40
01:19.6,64,1016,-8
01:19.8,64,1052,164
01:19.9,-4,1036,124
01:20.0,-20,976,100
01:20.1,-64,992,-8
01:20.2,-132,1084,-12
01:20.3,-160,1092,84
01:20.4,-104,996,208
01:20.5,24,1080,52
01:20.6,-16,1200,-148
01:20.7,-8,1112,-8
01:20.8,-12,1004,-88
01:20.9,52,948,156
01:21.0,-92,980,116
01:21.1,-100,1072,-28
01:21.2,-40,988,-40
01:21.3,164,1140,100
01:21.4,12,1152,92
01:21.5,-4,1068,164
01:21.6,64,1000,84
01:21.7,40,1068,-64
01:21.8,0,1040,88
01:21.9,120,924,212
01:22.0,300,1132,-80
01:22.1,180,1236,-64
01:22.2,64,1104,-192
01:22.3,112,1080,-52
01:22.4,176,1060,88
01:22.5,160,1068,32
01:22.6,136,1040,4
01:22.7,172,976,-100
01:22.8,396,988,100
01:22.9,468,904,316
01:23.0,500,800,168
01:23.1,556,808,180
01:23.2,472,996,4
01:23.3,440,940,-80
01:23.4,420,984,32
01:23.5,332,948,120
01:23.6,432,900,224
01:23.7,452,948,148
01:23.8,412,976,188
01:23.9,464,888,228
01:24.0,528,864,184
01:24.2,536,892,92
01:24.3,540,968,136
01:24.4,544,884,156
01:24.5,636,816,140
01:24.6,676,784,176
01:24.7,692,728,104
01:24.8,712,696,76
01:24.9,692,748,-32
01:25.0,764,796,124
01:25.1,764,764,24
01:25.2,728,812,44
01:25.3,628,948,48
01:25.4,516,1072,252
01:25.5,412,1004,348
01:25.6,524,904,396
01:25.7,528,828,128
01:25.8,504,888,296
01:25.9,496,872,324
01:26.0,492,848,356
01:26.1,436,844,380
01:26.2,420,880,544
01:26.3,252,956,348
01:26.4,280,928,340
01:26.5,272,928,104
01:26.6,520,720,84
01:26.7,480,860,-120
01:26.8,504,912,8
01:26.9,492,872,144
01:27.0,316,952,20
01:27.1,256,964,-40
01:27.2,188,972,-8
01:27.3,64,992,-40
01:27.4,-52,1028,16
01:27.5,-80,1072,96
01:27.6,-256,1068,40
01:27.7,-268,932,244
01:27.8,-220,1008,132
01:27.9,-464,1276,-32
01:28.0,-192,672,-144
01:28.1,-352,1100,84
01:28.2,-324,1152,-48
01:28.3,-260,1056,-40
01:28.5,-252,1028,-104
01:28.6,-332,1120,68
01:28.7,-224,1080,8
01:28.8,-132,996,0
01:28.9,-44,984,28
01:29.0,4,1024,40
01:29.1,20,1008,132
01:29.2,32,944,204
01:29.3,48,948,232
01:29.4,76,964,192
01:29.5,56,952,88
01:29.6,-44,972,256
01:29.7,-104,1008,72
01:29.8,-136,1004,212
01:29.9,-184,984,232
01:30.0,-168,996,228
01:30.1,-184,976,208
01:30.2,-136,960,184
01:30.3,-184,932,128
01:30.4,-172,980,384
01:30.5,208,1300,1020
01:30.6,-76,1104,-52
01:30.7,-244,1052,-80
01:30.8,-336,1100,24
01:30.9,-352,1096,184
01:31.0,-344,1084,-184
01:31.1,-320,1160,-180
01:31.2,-268,1088,-132
01:31.3,-120,976,-4
01:31.4,24,924,32
01:31.5,104,956,32
01:31.6,168,988,36
01:31.7,232,964,28
01:31.8,292,996,48
01:31.9,332,944,76
01:32.0,352,952,92
01:32.1,380,940,108
01:32.2,404,940,96
01:32.3,432,948,48
01:32.4,460,948,-80
01:32.5,476,984,-80
01:32.6,452,932,0
01:32.7,500,988,56
01:32.9,480,944,48
01:33.0,564,852,4
01:33.1,496,940,100
01:33.2,496,928,92
01:33.3,488,924,24
01:33.4,488,944,20
01:33.5,452,912,52
01:33.6,372,924,60
01:33.7,380,1040,20
01:33.8,372,1036,104
01:33.9,392,964,104
01:34.0,408,952,-4
01:34.1,420,992,-12
01:34.2,428,936,100
01:34.3,384,1024,28
01:34.4,380,996,8
01:34.5,420,988,-4
01:34.6,408,960,12
01:34.7,412,1000,116
01:34.8,312,1036,-44
01:34.9,384,1016,120
01:35.0,316,924,8
01:35.1,292,852,16
01:35.2,312,912,-8
01:35.3,176,960,64
01:35.4,60,936,36
01:35.5,-8,920,0
01:35.6,-120,968,-64
01:35.7,-236,1044,-96
01:35.8,-288,1040,-168
01:35.9,-356,988,-128
01:36.0,-388,1012,-80
01:36.1,-388,1084,-128
01:36.2,-360,1060,-44
01:36.3,-364,976,-140
01:36.4,-400,1044,-76
01:36.5,-384,988,-48
01:36.6,-412,928,-140
01:36.7,-392,956,-136
01:36.8,-432,976,-56
01:36.9,-392,972,-136
01:37.0,-396,904,-164
01:37.2,-444,976,-124
01:37.3,-400,1076,-124
01:37.4,-356,972,-100
01:37.5,-356,936,-164
01:37.6,-348,928,-216
01:37.7,-336,888,-204
01:37.8,-376,924,-236
01:37.9,-480,1016,-124
01:38.0,-392,992,-108
01:38.1,-356,932,-184
01:38.2,-384,992,-212
01:38.3,-340,940,-180
01:38.4,-336,924,-176
01:38.5,-380,904,-220
01:38.6,-404,936,-264
01:38.7,-320,1032,-64
01:38.8,-356,980,-136
01:38.9,-320,940,-160
01:39.0,-388,956,-116
01:39.1,-372,948,-188
01:39.2,-384,952,-100
01:39.3,-400,956,-144
01:39.4,-388,980,-64
01:39.5,-328,956,-28
01:39.6,-332,968,-92
01:39.7,-356,936,-164
01:39.8,-404,920,-192
01:39.9,-388,1000,-132
01:40.0,-284,1084,-104
01:40.1,-376,980,-180
01:40.2,-268,912,-240
01:40.3,-360,944,-96
01:40.4,-400,1032,-108
01:40.5,-440,1000,16
01:40.6,-452,876,60
01:40.7,-408,872,164
01:40.8,-408,1000,232
01:40.9,-460,976,44
01:41.0,-432,904,-80
01:41.1,-436,924,-24
01:41.2,-432,884,-76
01:41.3,-468,856,-92
01:41.4,-500,840,-92
01:41.6,-532,896,-56
01:41.7,-496,944,-188
01:41.8,-468,924,-112
01:41.9,-464,832,-64
01:42.0,-372,952,100
01:42.1,-380,960,-80
01:42.2,-412,892,-44
01:42.3,-440,920,-80
01:42.4,-428,932,-100
01:42.5,-424,908,-160
01:42.6,-396,1024,64
01:42.7,-344,956,64
01:42.8,-420,932,32
01:42.9,-416,940,-76
01:43.0,-416,992,-8
01:43.1,-444,936,12
01:43.2,-544,880,120
01:43.3,-516,904,16
01:43.4,-524,1136,24
01:43.5,-452,1004,56
01:43.6,-428,868,12
01:43.7,-408,952,28
01:43.8,-404,980,-16
01:43.9,-412,984,-48
01:44.0,-400,936,28
01:44.1,-364,852,4
01:44.2,-328,1004,156
01:44.3,-360,1024,0
01:44.4,-396,908,-64
01:44.5,-452,932,140
01:44.6,-408,852,0
01:44.7,-448,916,-20
01:44.8,-460,988,28
01:44.9,-472,804,132
01:45.0,-444,944,156
01:45.1,-476,1020,68
01:45.2,-432,904,84
01:45.3,-456,912,88
01:45.4,-408,904,88
01:45.5,-404,1076,-116
01:45.6,-348,1136,-44
01:45.7,-300,1100,-52
01:45.9,-240,1036,-28
01:46.0,-280,1036,28
01:46.1,-88,1072,-112
01:46.2,0,1012,-128
01:46.3,76,988,-52
01:46.4,116,976,44
01:46.5,84,976,92
01:46.6,76,996,120
01:46.7,124,1028,144
01:46.8,136,1032,100
01:46.9,136,1080,20
01:47.0,164,1068,44
01:47.1,204,976,132
01:47.2,188,972,136
01:47.3,236,984,64
01:47.4,244,1032,128
01:47.5,216,972,164
01:47.6,260,1004,96
01:47.7,280,996,88
01:47.8,288,976,76
01:47.9,320,948,152
01:48.0,352,944,100
01:48.1,300,1016,72
01:48.2,332,1000,140
01:48.3,328,1012,104
01:48.4,328,1032,96
01:48.5,300,992,136
01:48.6,308,984,136
01:48.7,312,984,124
01:48.8,312,1040,124
01:48.9,324,980,144
01:49.0,280,1028,96
01:49.1,300,1032,108
01:49.2,280,1016,156
01:49.3,312,996,152
01:49.4,340,992,96
01:49.5,304,1032,44
01:49.6,296,976,124
01:49.7,276,1024,96
01:49.8,300,1016,92
01:49.9,316,1056,220
01:50.0,348,1004,104
01:50.1,292,1000,36
01:50.3,280,1056,-44
01:50.4,272,1008,-12
01:50.5,200,1064,32
01:50.6,188,1064,32
01:50.7,144,1096,80
01:50.8,160,1064,52
01:50.9,172,1060,20
01:51.0,132,1116,20
01:51.1,132,1060,4
01:51.2,112,1088,44
01:51.3,148,1060,48
01:51.4,120,1088,44
01:51.5,140,1076,20
01:51.6,108,1032,88
01:51.7,124,1044,44
01:51.8,144,1044,20
01:51.9,140,1060,20
01:52.0,144,1020,60
01:52.1,140,1012,76
01:52.2,156,1024,72
01:52.3,164,1012,88
01:52.4,156,1016,48
01:52.5,172,1028,12
01:52.6,160,1040,32
01:52.7,160,1020,72
01:52.8,144,1028,68
01:52.9,164,1024,72
01:53.0,168,1020,48
01:53.1,160,1052,-4
01:53.2,168,1044,-16
01:53.3,148,1044,20
01:53.4,140,1028,8
01:53.5,128,1028,76
01:53.6,164,996,24
01:53.7,176,1020,12
01:53.8,160,1060,-28
01:53.9,148,1068,28
01:54.0,132,1032,60
01:54.1,100,1032,20
01:54.2,156,996,48
01:54.3,136,1032,-92
01:54.4,168,1084,-120
01:54.6,164,1052,-4
01:54.7,184,1012,-4
01:54.8,172,1048,-76
01:54.9,156,1056,-44
01:55.0,172,1032,-4
01:55.1,168,1044,-24
01:55.2,116,1068,-24
01:55.3,120,1028,36
01:55.4,152,1036,-12
01:55.5,156,1056,-4
01:55.6,112,1048,0
01:55.7,148,1028,-24
01:55.8,188,1068,16
01:55.9,104,1080,-4
01:56.0,124,1004,24
01:56.1,116,1036,8
01:56.2,120,1052,40
01:56.3,100,1032,4
01:56.4,80,1060,-28
01:56.5,120,1076,12
01:56.6,76,1044,24
01:56.7,120,1004,-8
01:56.8,124,1060,-12
01:56.9,144,1044,-8
01:57.0,136,1020,0
01:57.1,100,1060,-60
01:57.2,128,1080,8
01:57.3,92,1032,16
01:57.4,132,1020,40
01:57.5,144,1048,24
01:57.6,164,1028,-28
01:57.7,168,1012,-12
01:57.8,172,1044,-44
01:57.9,176,1036,-16
01:58.0,148,1012,12
01:58.1,172,1012,20
01:58.2,148,1052,-56
01:58.3,132,1028,-24
01:58.4,176,1004,4
01:58.5,228,1028,-4
01:58.6,172,1076,-64
01:58.7,184,1008,8
01:58.8,192,1036,-12
01:59.0,184,1052,24
01:59.1,200,1028,-16
01:59.2,124,1044,-84
01:59.3,136,1052,-32
01:59.4,124,1064,48
01:59.5,176,1008,40
01:59.6,168,1032,-36
01:59.7,168,1012,44
01:59.8,188,1004,44
01:59.9,244,1020,44
02:00.0,156,1036,36
02:00.1,124,1012,56
02:00.2,112,1004,68
02:00.3,64,1012,52
02:00.4,16,1004,24
02:00.5,-92,1004,76
02:00.6,-52,1016,36
02:00.7,-240,992,-12
02:00.8,-248,968,36
02:00.9,-336,1012,36
02:01.0,-412,1008,56
02:01.1,-488,880,-300
02:01.2,-552,912,-84
02:01.3,-568,1040,24
02:01.4,-568,952,12
02:01.5,-484,952,-40
02:01.6,-364,1032,-192
02:01.7,-324,1112,-196
02:01.8,-268,1060,-84
02:01.9,-144,976,72
02:02.0,-64,936,80
02:02.1,28,948,84
02:02.2,48,996,64
02:02.3,160,1052,80
02:02.4,116,1044,92
02:02.5,144,1012,156
02:02.6,176,1040,92
02:02.7,160,1052,84
02:02.8,180,1028,100
02:02.9,140,1012,96
02:03.0,188,1004,136
02:03.1,156,1016,128
02:03.3,188,1016,132
02:03.4,132,1000,116
02:03.5,156,1004,128
02:03.6,164,980,116
02:03.7,196,1008,100
02:03.8,172,1020,128
02:03.9,148,968,148
02:04.0,132,928,96
02:04.1,52,940,-4
02:04.2,-52,928,20
02:04.3,-216,964,60
02:04.4,-244,1056,-52
02:04.5,-320,1100,-120
02:04.6,-324,1036,-136
02:04.7,-412,1012,-164
02:04.8,-444,980,-64
02:04.9,-512,952,-120
02:05.0,-572,984,-184
02:05.1,-540,932,-112
02:05.2,-548,892,-68
02:05.3,-480,888,-76
02:05.4,-472,904,-172
02:05.5,-492,884,-188
02:05.6,-504,880,-96
02:05.7,-484,996,-16
02:05.8,-448,924,-92
02:05.9,-416,952,-176
02:06.0,-420,956,-100
02:06.1,-440,924,-132
02:06.2,-416,908,-208
02:06.3,-448,880,-208
02:06.4,-428,856,-168
02:06.5,-460,920,-136
02:06.6,-492,936,-120
02:06.7,-436,872,-104
02:06.8,-404,884,-144
02:06.9,-412,888,-140
02:07.0,-472,904,-188
02:07.1,-480,924,-140
02:07.2,-484,968,-104
02:07.3,-452,924,-108
02:07.4,-516,904,-156
02:07.5,-544,912,-156
02:07.7,-488,864,-168
02:07.8,-496,924,-136
02:07.9,-480,920,-32
02:08.0,-496,872,-88
02:08.1,-472,896,-64
02:08.2,-496,940,-128
02:08.3,-484,892,-132
02:08.4,-508,848,-120
02:08.5,-548,956,-84
02:08.6,-480,940,36
02:08.7,-420,852,40
02:08.8,-512,904,-24
02:08.9,-508,900,-160
02:09.0,-524,900,-132
02:09.1,-536,936,-44
02:09.2,-452,932,-16
02:09.3,-520,924,-96
02:09.4,-492,960,-72
02:09.5,-480,908,-76
02:09.6,-508,888,-48
02:09.7,-476,956,48
02:09.8,-416,948,-40
02:09.9,-452,968,-132
02:10.0,-404,956,-96
02:10.1,-416,912,-32
02:10.2,-440,896,-40
02:10.3,-412,884,48
02:10.4,-376,976,64
02:10.5,-360,988,-12
02:10.6,-384,920,12
02:10.7,-400,920,32
02:10.8,-412,912,52
02:10.9,-440,952,52
02:11.0,-408,1016,84
02:11.1,-412,1016,112
02:11.2,-384,920,108
02:11.3,-460,888,36
02:11.4,-436,904,140
02:11.5,-440,916,16
02:11.6,-500,888,-68
02:11.7,-492,876,-44
02:11.8,-488,916,-32
02:12.0,-464,932,60
02:12.1,-456,996,36
02:12.2,-480,944,64
02:12.3,-496,836,40
02:12.4,-400,616,-72
02:12.5,-444,812,180
02:12.6,-536,988,140
02:12.7,-456,856,140
02:12.8,-448,808,100
02:12.9,-440,852,192
02:13.0,-428,912,96
02:13.1,-432,996,-44
02:13.2,-432,960,80
02:13.3,-452,740,72
02:13.4,-424,748,-36
02:13.5,-512,996,44
02:13.6,-504,892,28
02:13.7,-496,860,88
02:13.8,-384,944,136
02:13.9,-404,1024,168
02:14.0,-336,1128,112
02:14.1,-320,1024,160
02:14.2,-256,900,284
02:14.3,-180,776,20
02:14.4,-132,924,-68
02:14.5,-104,1112,-132
02:14.6,-156,1092,48
02:14.7,-184,988,8
02:14.8,-224,1080,132
02:14.9,-308,1104,16
02:15.0,-312,1064,96
02:15.1,-280,1104,112
02:15.2,-220,1096,64
02:15.3,-160,1132,36
02:15.4,-128,1108,-40
02:15.5,-80,1060,16
02:15.6,-20,1008,56
02:15.7,112,928,112
02:15.8,112,876,104
02:15.9,176,992,140
02:16.0,188,1040,36
02:16.1,172,980,136
02:16.2,192,928,128
02:16.4,208,968,112
02:16.5,204,1060,104
02:16.6,256,1024,108
02:16.7,248,1036,76
02:16.8,264,1020,60
02:16.9,268,1032,124
02:17.0,240,1016,84
02:17.1,224,1024,108
02:17.2,236,1064,92
02:17.3,268,1020,116
02:17.4,232,1060,56
02:17.5,268,1036,96
02:17.6,272,1044,144
02:17.7,260,1020,88
02:17.8,220,1012,112
02:17.9,216,1020,96
02:18.0,272,1044,96
02:18.1,264,1044,72
02:18.2,228,976,116
02:18.3,280,960,136
02:18.4,276,972,68
02:18.5,284,992,76
02:18.6,252,976,152
02:18.7,288,1024,48
02:18.8,264,1028,104
02:18.9,268,936,112
02:19.0,268,952,104
02:19.1,276,964,108
02:19.2,280,992,104
02:19.3,236,960,144
02:19.4,264,1012,80
02:19.5,284,1016,64
02:19.6,264,968,120
02:19.7,260,964,116
02:19.8,236,1008,104
02:19.9,256,1004,88
02:20.0,268,988,80
02:20.1,272,976,104
02:20.2,288,972,88
02:20.3,272,980,120
02:20.4,292,996,68
02:20.5,276,1008,64
02:20.7,288,1008,96
02:20.8,320,992,120
02:20.9,236,1016,84
02:21.0,264,1020,96
02:21.1,236,996,28
02:21.2,196,1012,4
02:21.3,108,1096,60
02:21.4,108,1080,88
02:21.5,84,1056,92
02:21.6,92,1056,52
02:21.7,144,1024,-16
02:21.8,168,1052,56
02:21.9,92,1056,64
02:22.0,116,1020,32
02:22.1,140,1056,68
02:22.2,184,1020,48
02:22.3,148,1004,12
02:22.4,124,1048,28
02:22.5,176,1064,60
02:22.6,112,1024,68
02:22.7,152,1004,12
02:22.8,160,1044,8
02:22.9,156,1044,28
02:23.0,144,1032,40
02:23.1,144,1020,60
02:23.2,184,980,24
02:23.3,188,1040,4
02:23.4,128,1060,36
02:23.5,140,1012,72
02:23.6,144,1020,24
02:23.7,136,1080,56
02:23.8,176,1040,20
02:23.9,160,1020,16
02:24.0,204,984,0
02:24.1,220,1044,8
02:24.2,168,1056,28
02:24.3,164,1012,8
02:24.4,164,1040,-8
02:24.5,164,1052,8
02:24.6,168,1032,8
02:24.7,156,1044,12
02:24.8,168,1036,-8
02:24.9,220,1092,8
02:25.1,144,1056,-4
02:25.2,128,1016,72
02:25.3,140,1040,16
02:25.4,140,1084,32
02:25.5,128,1064,32
02:25.6,168,1020,40
02:25.7,184,1072,-32
02:25.8,152,1064,4
02:25.9,136,1012,64
02:26.0,152,1024,0
02:26.1,156,1028,-80
02:26.2,140,1016,44
02:26.3,148,1012,-8
02:26.4,108,1052,-52
02:26.5,164,1052,-12
02:26.6,104,1036,84
02:26.7,152,1028,40
02:26.8,136,1052,-68
02:26.9,156,1036,12
02:27.0,148,1028,8
